logFC	AveExpr	t	P.Value	adj.P.Val	B	C_AVG	T_AVG	deltaBeta	CHR	MAPINFO	Strand	Type	gene	feature	cgi	feat.cgi	UCSC_CpG_Islands_Name	DHS	Enhancer	Phantom	Probe_SNPs	Probe_SNPs_10	probeID
-0.125578495949551	0.796530110218121	-6.14773635055845	5.33426814323142E-09	1.97899335182511E-05	9.11832277061529	0.831372698689673	0.705794202740122	-0.125578495949551	8	593004	F	II		IGR	opensea	IGR-opensea		NA	NA		rs3735933		cg07237651
-0.114235804855529	0.733472463700108	-6.13342611785342	5.74316402937999E-09	2.09445273034478E-05	9.04593640879544	0.765167947128231	0.650932142272703	-0.114235804855529	12	26288294	F	II		IGR	opensea	IGR-opensea		NA	NA				cg09486764
-0.224003060992299	0.735297028873897	-6.13235387968796	5.77501151211034E-09	2.09445273034478E-05	9.0405169854977	0.797448167183899	0.5734451061916	-0.224003060992299	22	43523322	F	II	BIK	Body	opensea	Body-opensea		TRUE	TRUE				cg03015585
-0.316267590949492	0.679097342294993	-6.13134082251171	5.80526038019969E-09	2.09445273034478E-05	9.03539723866825	0.766847887760748	0.450580296811256	-0.316267590949492	6	150378738	R	I		IGR	shore	IGR-shore	chr6:150378838-150379048	NA	NA				cg27399125
-0.237109246695947	0.498417218707058	-6.12836945062548	5.89488208910767E-09	2.1074525007583E-05	9.02038376643053	0.564204755362581	0.327095508666634	-0.237109246695947	15	67012832	R	II	SMAD6	Body	opensea	Body-opensea		TRUE	TRUE			rs75765310	cg17232357
-0.148793529944404	0.764309358326511	-6.11549115915078	6.29926219227407E-09	2.23173211953597E-05	8.95536747376492	0.805593112299525	0.656799582355121	-0.148793529944405	19	39303993	R	II	LGALS4	TSS1500	opensea	TSS1500-opensea		NA	NA				cg04420917
-0.231019516940888	0.432757742236463	-6.11307479943015	6.37811220160375E-09	2.23949186781597E-05	8.94317821653081	0.496855642890582	0.265836125949694	-0.231019516940888	12	52245356	R	II		IGR	shelf	IGR-shelf	chr12:52240772-52242547	NA	NA				cg27042523
-0.199506768264506	0.403153767560734	-6.10881029804873	6.51963940207724E-09	2.25889820453308E-05	8.92167361104272	0.458508246616782	0.259001478352276	-0.199506768264506	6	155538055	F	II	TIAM2	Body	shore	Body-shore	chr6:155539975-155540193	NA	TRUE				cg06535156
-0.184081987763838	0.698547678971372	-6.10795884346178	6.54826360733901E-09	2.25889820453308E-05	8.91738113496148	0.749622450142842	0.565540462379004	-0.184081987763838	11	11645841	R	II		IGR	shelf	IGR-shelf	chr11:11642121-11643819	NA	TRUE			rs10741558	cg17400947
-0.201441692796272	0.634142643605048	-6.09665845778256	6.94003922742761E-09	2.37322788384458E-05	8.86044844239378	0.69003398033465	0.488592287538378	-0.201441692796272	6	32725075	R	II	HLA-DQB2	Body	opensea	Body-opensea		NA	NA				cg08976995
-0.137920166665215	0.84192942775091	-6.08788716258528	7.25989858410071E-09	2.46120575654233E-05	8.81630440519526	0.88019629480253	0.742276128137316	-0.137920166665215	6	30131806	R	I	TRIM15	1stExon	opensea	1stExon-opensea		NA	TRUE				cg05235884
-0.197604564479944	0.64231950812122	-6.0851604268965	7.36224778644959E-09	2.47457103889574E-05	8.80258967906609	0.697146208092534	0.49954164361259	-0.197604564479944	1	192921988	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg08035694
-0.151970749341229	0.660144524771201	-6.08322266421129	7.43584146751302E-09	2.47812650182059E-05	8.79284567738709	0.702309819386108	0.550339070044879	-0.151970749341229	12	50366593	F	II	AQP6	TSS200	opensea	TSS200-opensea		NA	NA		rs59409581		cg18202741
-0.123747231242669	0.771778457416558	-6.0791357731372	7.59342989096135E-09	2.50937971865538E-05	8.77230139070002	0.806112949322039	0.68236571807937	-0.123747231242669	10	49653080	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg05625526
-0.22215235769038	0.651036513042658	-6.07470605178983	7.76793767588354E-09	2.54565674888938E-05	8.75004380557886	0.712674161419179	0.490521803728799	-0.22215235769038	5	55790102	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg20536364
-0.240293376498706	0.676607024179558	-6.07139411497482	7.90097453459699E-09	2.56785590213014E-05	8.73340948930584	0.743278018815037	0.502984642316331	-0.240293376498706	4	144303008	F	II	GAB1	Body	opensea	Body-opensea		NA	TRUE				cg06855485
-0.143298294918364	0.795350283341892	-6.06793985616943	8.04210878240635E-09	2.5923012551918E-05	8.71606660207059	0.835109347827912	0.691811052909548	-0.143298294918364	X	13395880	F	II		IGR	shore	IGR-shore	chrX:13396888-13397494	NA	NA				cg00123001
-0.241024004242264	0.836929011435634	-6.06376030475984	8.2161855847041E-09	2.62688152707187E-05	8.69509075249751	0.903802723595337	0.662778719353073	-0.241024004242265	17	78190898	R	I	SGSH	Body	shore	Body-shore	chr17:78188803-78189010	NA	NA				cg25161161
-0.269053223569127	0.388398647283475	-6.06199121501713	8.29097573810026E-09	2.62941609263093E-05	8.68621506570821	0.463049252666817	0.19399602909769	-0.269053223569127	6	30131361	F	I	TRIM15	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg05701418
-0.0994516076367568	0.778709698752066	-6.05525894010602	8.58174355139676E-09	2.69985771363847E-05	8.65245395033087	0.806303208385386	0.706851600748629	-0.0994516076367569	4	185820660	R	II		IGR	opensea	IGR-opensea		NA	NA				cg00705600
-0.243036584692443	0.728817540900887	-6.04988253183187	8.82111212356623E-09	2.74959669031078E-05	8.62550971002903	0.796249656884918	0.553213072192474	-0.243036584692443	11	120201123	F	II	TMEM136	Body	opensea	Body-opensea		NA	TRUE				cg05695015
-0.213023494789281	0.683610715655647	-6.04858882129889	8.87968091191155E-09	2.74959669031078E-05	8.61902850631151	0.742715500337066	0.529692005547785	-0.213023494789281	17	35464574	R	II	ACACA	Body	opensea	Body-opensea		NA	TRUE				cg10295552
-0.129483384698308	0.695463675893104	-6.04031509238911	9.26336898205359E-09	2.84599643156755E-05	8.5776002184027	0.731389701705351	0.601906317007043	-0.129483384698308	22	43061182	F	II		IGR	shelf	IGR-shelf	chr22:43058126-43058751	NA	NA				cg02539402
-0.229412682665548	0.707431650051463	-6.03851740966896	9.34886033468729E-09	2.84999644944014E-05	8.56860371317197	0.771083723854621	0.541671041189073	-0.229412682665548	7	157623118	R	II	PTPRN2	Body	shelf	Body-shelf	chr7:157618856-157619302	NA	NA			rs77070321	cg06000610
-0.120950604444105	0.918303371725187	-6.03600466155881	9.46965531531286E-09	2.8646144389836E-05	8.55603157672792	0.951861920935112	0.830911316491007	-0.120950604444105	5	1552064	F	I		IGR	shore	IGR-shore	chr5:1553035-1553269	NA	NA		rs6875908		cg11599887
-0.324267857282601	0.741455761776443	-6.01899861344182	1.03283723684079E-08	3.10053007947376E-05	8.47103395984905	0.831426034317281	0.50715817703468	-0.324267857282601	17	46651822	F	I	HOXB3	TSS200	shelf	TSS200-shelf	chr17:46654053-46654369	NA	NA				cg13293524
-0.14855889379871	0.833674923086477	-6.01029114694187	1.07971491209703E-08	3.20013118365967E-05	8.42757378161704	0.874893575701148	0.726334681902438	-0.14855889379871	1	117036020	R	II		IGR	opensea	IGR-opensea		NA	NA	low-CpG:116837483-116837555			cg26614970
-0.163253346022435	0.333533928245021	-6.0098234401946	1.08229104559558E-08	3.20013118365967E-05	8.42524055276163	0.378829654309049	0.215576308286614	-0.163253346022435	6	29570507	F	II	GABBR1	3'UTR	opensea	3'UTR-opensea		NA	NA				cg04517749
-0.197719592883449	0.717003333830098	-6.00398436575602	1.11496433609991E-08	3.27213742505452E-05	8.39612137975338	0.771861949196604	0.574142356313155	-0.197719592883449	19	6227536	R	II	MLLT1	Body	shelf	Body-shelf	chr19:6230103-6230306	NA	NA				cg22985929
-0.227709838741008	0.699932046572291	-5.99478888571231	1.16838874805158E-08	3.39511739654228E-05	8.35030144990968	0.763111655009103	0.535401816268095	-0.227709838741008	17	41836261	F	II	SOST	TSS200	shelf	TSS200-shelf	chr17:41832717-41833195	NA	NA				cg01898628
-0.307040413252003	0.65180737875661	-5.99382435450663	1.17413584517401E-08	3.39511739654228E-05	8.34549797018398	0.736997782433467	0.429957369181463	-0.307040413252003	17	46651945	F	II	HOXB3	TSS200	shelf	TSS200-shelf	chr17:46654053-46654369	NA	NA				cg24767968
-0.161740819948877	0.774060374704434	-5.98928935613153	1.20153087141247E-08	3.44815749273884E-05	8.32291991460034	0.81893644035499	0.657195620406112	-0.161740819948878	6	108054130	F	II	SCML4	Body	opensea	Body-opensea		NA	NA				cg05141988
-0.211690076342667	0.655192532399047	-5.98790539187766	1.21001519111714E-08	3.44815749273884E-05	8.31603190168155	0.713927351268688	0.502237274926021	-0.211690076342667	17	1492127	R	II	SLC43A2	Body	island	Body-island	chr17:1492086-1492322	NA	NA				cg12564034
-0.190882465750767	0.549887891555826	-5.98526401103863	1.22637132384029E-08	3.46962504552618E-05	8.30288859650528	0.602849500550258	0.411967034799491	-0.190882465750767	17	42346894	F	II	SLC4A1	TSS1500	opensea	TSS1500-opensea		NA	NA				cg04433322
-0.272082229352807	0.418994023485587	-5.97407229647066	1.29811068813968E-08	3.64635583410754E-05	8.24724163308349	0.49448504665862	0.222402817305813	-0.272082229352807	13	20994066	F	II	CRYL1	Body	opensea	Body-opensea		TRUE	TRUE				cg11970797
-0.142955384478944	0.767219579326838	-5.96275122748211	1.37485939437042E-08	3.83455110633004E-05	8.19102098469518	0.806883501031978	0.663928116553034	-0.142955384478944	7	157261698	F	II		IGR	shore	IGR-shore	chr7:157262951-157263458	NA	NA				cg15589415
-0.222483151149034	0.644308647448432	-5.96069941918369	1.38923742061027E-08	3.84736585267263E-05	8.18083915795956	0.706038076668974	0.483554925519939	-0.222483151149034	9	139871955	R	II	PTGDS	5'UTR	shore	5'UTR-shore	chr9:139872237-139873143	NA	TRUE	low-CpG:138991775-138991848			cg18502630
-0.152912819086675	0.823346287751554	-5.95218935704462	1.4504607137121E-08	3.94778416182416E-05	8.13863368449082	0.865772965879649	0.712860146792974	-0.152912819086675	4	185723505	R	II	ACSL1	Body	shore	Body-shore	chr4:185724434-185724647	NA	NA				cg01899937
-0.200480902387142	0.595413495914353	-5.95196799909191	1.45208798492138E-08	3.94778416182416E-05	8.13753639337948	0.651038254958184	0.450557352571042	-0.200480902387142	2	207931932	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg02338840
-0.086585874789593	0.829338474087423	-5.95148926875859	1.45561340059529E-08	3.94778416182416E-05	8.13516337621149	0.853362300618639	0.766776425829046	-0.086585874789593	13	27540240	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg26217572
-0.132892984424549	0.811679267517945	-5.94231795796601	1.52479399999298E-08	4.10708485795368E-05	8.08972638294559	0.848551309439207	0.715658325014658	-0.132892984424549	5	1552182	R	II		IGR	shore	IGR-shore	chr5:1553035-1553269	NA	NA				cg27039593
-0.251057560848596	0.715785217675504	-5.94054430649061	1.538539843441E-08	4.11591853518528E-05	8.08094458892814	0.785442806812687	0.534385245964091	-0.251057560848596	8	12992570	R	II	DLC1	Body	shore	Body-shore	chr8:12990090-12990914	NA	NA				cg08148801
-0.17962547774993	0.629676917611709	-5.93797243504786	1.55868780491485E-08	4.14164413114591E-05	8.06821367522876	0.67951520045562	0.49988972270569	-0.17962547774993	17	30630872	R	II	RHBDL3	Body	opensea	Body-opensea		NA	TRUE				cg08354053
-0.172665588458612	0.474770719633259	-5.92650667285383	1.65170011562897E-08	4.35933544075025E-05	8.0115017125946	0.522677934928134	0.350012346469522	-0.172665588458612	17	74023465	F	II	EVPL	5'UTR	opensea	5'UTR-opensea		TRUE	NA				cg11241278
-0.186956365180875	0.751769157106023	-5.9241757415701	1.67126346022424E-08	4.38156255542629E-05	7.99998130529554	0.803641443398983	0.616685078218108	-0.186956365180875	7	133040186	F	II	EXOC4	Body	opensea	Body-opensea		NA	TRUE				cg08604181
-0.178180871374607	0.812331131843989	-5.92235363875813	1.68671414329355E-08	4.39278448433807E-05	7.9909778185083	0.861768599046192	0.683587727671584	-0.178180871374608	19	13138816	R	II	NFIX	Body	shelf	Body-shelf	chr19:13135317-13136169	NA	NA				cg06623668
-0.105729395402281	0.702054156442357	-5.90977097566854	1.79729579270918E-08	4.5821050664005E-05	7.9288535581528	0.73138948002218	0.625660084619899	-0.105729395402281	16	11187192	R	II	CLEC16A	Body	opensea	Body-opensea		NA	TRUE				cg26765295
-0.19647855968318	0.653568643595827	-5.90867104872682	1.80729321623176E-08	4.5821050664005E-05	7.92342705308368	0.708082926051276	0.511604366368096	-0.19647855968318	5	171878353	R	I	SH3PXD2B	Body	shelf	Body-shelf	chr5:171881182-171881547	TRUE	NA				cg10596434
-0.247590830030978	0.810535965198822	-5.90786931700009	1.81461459202245E-08	4.5821050664005E-05	7.91947211949282	0.879231686825914	0.631640856794936	-0.247590830030978	17	78190983	R	I	SGSH	Body	shore	Body-shore	chr17:78188803-78189010	NA	NA				cg03833794
-0.238773737498751	0.762635237360815	-5.9077894920782	1.81534513756562E-08	4.5821050664005E-05	7.91907836349355	0.82888459805411	0.590110860555359	-0.238773737498751	21	44835697	F	II	SIK1	3'UTR	shore	3'UTR-shore	chr21:44836730-44837207	NA	NA				cg02043895
-0.214489332521524	0.729595421181251	-5.90687941839061	1.82369438405189E-08	4.5821050664005E-05	7.91458945082602	0.789106912285488	0.574617579763965	-0.214489332521524	2	241808004	F	II	AGXT	TSS200	opensea	TSS200-opensea		TRUE	NA		rs73106670		cg18315762
-0.264930660990503	0.406204768972406	-5.90626867788527	1.82931854930345E-08	4.5821050664005E-05	7.91157724727857	0.47971154196399	0.214780880973487	-0.264930660990503	4	72134060	R	II	SLC4A4	Body	opensea	Body-opensea		NA	TRUE				cg06121226
-0.267337358703703	0.567415286630498	-5.90335827054142	1.85635401963273E-08	4.62039466040943E-05	7.89722580164881	0.641589813900889	0.374252455197186	-0.267337358703704	19	18768688	R	I	KLHL26	Body	shelf	Body-shelf	chr19:18771078-18771340	NA	NA				cg24074448
-0.199194397607885	0.690556937911947	-5.89393832016715	1.9465688260376E-08	4.80325260049024E-05	7.8508074277757	0.745824747652863	0.546630350044979	-0.199194397607885	9	130956057	R	II	CIZ1	5'UTR	shore	5'UTR-shore	chr9:130953519-130954251	NA	NA				cg14217552
-0.187666507081962	0.616698387083936	-5.89068461414133	1.97871629310946E-08	4.80325260049024E-05	7.83478567057331	0.668767706967949	0.481101199885987	-0.187666507081961	19	52195499	R	II	MIR125A	TSS1500	opensea	TSS1500-opensea		NA	NA				cg03010301
-0.17045535780069	0.363453684958457	-5.89016429563302	1.98390516824434E-08	4.80325260049024E-05	7.83222408523649	0.410747657065006	0.240292299264317	-0.17045535780069	20	36153479	R	II	BLCAP	5'UTR	shelf	5'UTR-shelf	chr20:36156022-36156669	TRUE	NA				cg11421182
-0.0991980802243733	0.852888229867776	-5.88929017885887	1.99265230823722E-08	4.80325260049024E-05	7.82792105005487	0.880411396635232	0.781213316410859	-0.0991980802243733	17	76976352	R	II	LGALS3BP	TSS1500	opensea	TSS1500-opensea		TRUE	TRUE				cg11105610
-0.280680212139596	0.683329784528158	-5.88883557786995	1.9972163412636E-08	4.80325260049024E-05	7.82568334260232	0.761206375179607	0.480526163040011	-0.280680212139596	17	33864734	F	II	SLFN12L	5'UTR	opensea	5'UTR-opensea		NA	NA		rs8082605		cg03526142
-0.222694067867774	0.697637147324361	-5.88656794113095	2.02013594281518E-08	4.80325260049024E-05	7.81452294192606	0.759425096790564	0.53673102892279	-0.222694067867775	17	45382681	R	II	ITGB3	Body	opensea	Body-opensea		NA	TRUE				cg14575950
-0.26186070084879	0.784967732448764	-5.88641781101008	2.02166240512063E-08	4.80325260049024E-05	7.81378416225104	0.857622724591781	0.595762023742991	-0.26186070084879	22	49092048	F	I	FAM19A5	Body	shelf	Body-shelf	chr22:49088758-49088962	NA	NA		rs77190224		cg18013185
-0.099799197276769	0.765332884759686	-5.88584135746751	2.02753405334281E-08	4.80325260049024E-05	7.81094759149009	0.793022835449194	0.693223638172425	-0.099799197276769	17	7328921	R	II	C17orf74	TSS200	opensea	TSS200-opensea		NA	NA				cg13155863
-0.228719767149201	0.626689489229425	-5.8730789270163	2.16189208929073E-08	5.07884212794522E-05	7.74819443369431	0.690149309016487	0.461429541867285	-0.228719767149201	17	7643190	R	II	DNAH2	Body	shore	Body-shore	chr17:7643797-7644311	NA	NA				cg18105529
-0.291742476864497	0.462496315226568	-5.87204899167168	2.17310735150321E-08	5.07884212794522E-05	7.74313416776362	0.543442204761226	0.251699727896729	-0.291742476864497	6	30130819	R	I	TRIM15	TSS200	opensea	TSS200-opensea		NA	NA				cg12422154
-0.149748592927061	0.785877850408899	-5.87118043318341	2.18260959685991E-08	5.07884212794522E-05	7.73886723554972	0.827426592955135	0.677678000028075	-0.149748592927061	2	242784034	F	II		IGR	shore	IGR-shore	chr2:242785911-242786616	NA	NA		rs78707837		cg18156831
-0.285308492689591	0.67012321541238	-5.8696732833754	2.1991948266591E-08	5.08733271030972E-05	7.73146411820749	0.749283953268452	0.463975460578861	-0.285308492689591	17	46623819	R	II	HOXB2	TSS1500	shelf	TSS1500-shelf	chr17:46627787-46628444	TRUE	NA				cg01882880
-0.175696541451637	0.720607176127035	-5.8671847178511	2.22685038751251E-08	5.12118290053579E-05	7.71924305724877	0.769355349477778	0.593658808026142	-0.175696541451637	5	149492480	R	II	CSF1R	5'UTR	opensea	5'UTR-opensea		TRUE	TRUE				cg07260017
-0.126834892524634	0.770893883806132	-5.86528642902098	2.24817483389108E-08	5.14016420044575E-05	7.70992309735718	0.80608506785921	0.679250175334576	-0.126834892524634	3	126277693	F	II	C3orf22	1stExon	opensea	1stExon-opensea		NA	NA				cg24389347
-0.0663014353199137	0.859826700596452	-5.86179632524388	2.28790389122553E-08	5.16209501385614E-05	7.69279310254236	0.878222474558046	0.811921039238132	-0.0663014353199141	15	75118021	R	II	LMAN1L	3'UTR	opensea	3'UTR-opensea		TRUE	NA				cg16205850
-0.248233663587439	0.531377774525439	-5.85999208489945	2.30871087826246E-08	5.16209501385614E-05	7.68394026209575	0.600251854595942	0.352018191008503	-0.248233663587439	16	48157560	F	II	ABCC12	Body	opensea	Body-opensea		TRUE	TRUE				cg09648454
-0.200718917149219	0.554193629613149	-5.85923180420106	2.31753401854449E-08	5.16209501385614E-05	7.68021034747808	0.609884427434897	0.409165510285678	-0.200718917149219	9	139417194	F	II	NOTCH1	Body	island	Body-island	chr9:139417115-139417518	NA	NA				cg03152353
-0.174942056957959	0.682872774908313	-5.85906941522512	2.31942283446231E-08	5.16209501385614E-05	7.67941371376784	0.731411611520926	0.556469554562967	-0.174942056957959	15	90893244	F	II	GABARAPL3	TSS1500	shelf	TSS1500-shelf	chr15:90895472-90895990	NA	NA				cg04176472
-0.237104114125636	0.65495250786358	-5.85872794320567	2.32339956021659E-08	5.16209501385614E-05	7.6777385980497	0.720738620453352	0.483634506327716	-0.237104114125636	4	71533675	R	II	IGJ	TSS1500	opensea	TSS1500-opensea		NA	NA				cg17075352
-0.231561444318684	0.535143478836099	-5.85244382464389	2.39778650284928E-08	5.27471766921172E-05	7.64692302189968	0.599391740843595	0.367830296524911	-0.231561444318684	X	71364210	R	II	FLJ44635	1stExon	opensea	1stExon-opensea		NA	NA				cg13316877
-0.238419679413162	0.57262081374971	-5.85218368475164	2.40091559388515E-08	5.27471766921172E-05	7.64564784339166	0.638771938673593	0.40035225926043	-0.238419679413163	8	68944366	F	II	PREX2	Body	opensea	Body-opensea		NA	TRUE				cg04652282
-0.130494825734173	0.814162560995518	-5.84494171943802	2.48964824435877E-08	5.43927283324196E-05	7.61016367465139	0.850369217846618	0.719874392112445	-0.130494825734174	22	36863573	R	II	TXN2	3'UTR	opensea	3'UTR-opensea		TRUE	NA				cg16096836
-0.315583165987923	0.634788464648663	-5.84216519003148	2.52451243794989E-08	5.4849705154609E-05	7.59656702166697	0.722349111859185	0.406765945871261	-0.315583165987924	17	46669113	F	II	LOC404266	TSS1500	shore	TSS1500-shore	chr17:46669434-46669811	NA	NA				cg05555337
